date,region,movdev,staticusers,attacks,attacktype
"August 16, 2020",Al Fallujah,0.36689,0.24353,,
"August 17, 2020",Al Fallujah,0.33369,0.24857,,
"August 18, 2020",Al Fallujah,0.30481,0.24924,,
"August 19, 2020",Al Fallujah,0.15121,0.25415,,
"August 20, 2020",Al Fallujah,0.00485,0.26306,,
"August 21, 2020",Al Fallujah,-0.07063,0.28466,,
"August 22, 2020",Al Fallujah,0.0946,0.25608,,
"August 23, 2020",Al Fallujah,0.37436,0.24965,,
"August 24, 2020",Al Fallujah,0.31186,0.24123,,
"August 25, 2020",Al Fallujah,0.38946,0.25253,,
"August 26, 2020",Al Fallujah,0.19652,0.24409,,
"August 27, 2020",Al Fallujah,0.15789,0.23786,,
"August 28, 2020",Al Fallujah,0.04594,0.25813,,
"August 29, 2020",Al Fallujah,0.11899,0.24697,,
"August 30, 2020",Al Fallujah,0.20867,0.25176,,
"August 31, 2020",Al Fallujah,0.32061,0.23397,,
"September 1, 2020",Al Fallujah,0.35457,0.23811,,
"September 2, 2020",Al Fallujah,0.14907,0.24598,,
"September 3, 2020",Al Fallujah,0.10872,0.232,,
"September 4, 2020",Al Fallujah,0.09602,0.25432,,
"September 5, 2020",Al Fallujah,0.18542,0.24458,,
"September 6, 2020",Al Fallujah,0.36995,0.25013,,
"September 7, 2020",Al Fallujah,0.34497,0.24315,0.2,Remote explosive/landmine/IED
"September 8, 2020",Al Fallujah,0.39737,0.2402,0.2,Armed clash
"September 9, 2020",Al Fallujah,0.15241,0.25612,,
"September 10, 2020",Al Fallujah,0.09975,0.2404,,
"September 11, 2020",Al Fallujah,0.08021,0.25254,,
"September 12, 2020",Al Fallujah,0.12946,0.22955,,
"September 13, 2020",Al Fallujah,0.35022,0.23588,,
"September 14, 2020",Al Fallujah,0.24113,0.23524,0.2,Change to group/activity
"September 15, 2020",Al Fallujah,0.29676,0.23631,,
"September 16, 2020",Al Fallujah,0.11877,0.24274,,
"September 17, 2020",Al Fallujah,0.06831,0.23922,,
"September 18, 2020",Al Fallujah,0.02439,0.25002,,
"September 19, 2020",Al Fallujah,0.09009,0.25196,,
"September 20, 2020",Al Fallujah,0.34492,0.245,,
"September 21, 2020",Al Fallujah,0.31656,0.23762,,
"September 22, 2020",Al Fallujah,0.28779,0.24964,,
"September 23, 2020",Al Fallujah,0.20388,0.23215,,
"September 24, 2020",Al Fallujah,0.10749,0.24502,0.2,Other
"September 25, 2020",Al Fallujah,0.04931,0.25585,,
"September 26, 2020",Al Fallujah,0.16146,0.24744,0.2,Other
"September 27, 2020",Al Fallujah,0.38139,0.24766,,
"September 28, 2020",Al Fallujah,0.32906,0.24823,,
"September 29, 2020",Al Fallujah,0.30252,0.2469,,
"September 30, 2020",Al Fallujah,0.18816,0.23758,,
"October 1, 2020",Al Fallujah,0.15708,0.24092,,
"October 2, 2020",Al Fallujah,0.12413,0.25942,0.2,Armed clash
"October 3, 2020",Al Fallujah,0.16789,0.24721,,
"October 4, 2020",Al Fallujah,0.41253,0.2341,,
"October 5, 2020",Al Fallujah,0.30359,0.23704,0.2,Remote explosive/landmine/IED
"October 6, 2020",Al Fallujah,0.35279,0.23513,,
"October 7, 2020",Al Fallujah,0.16844,0.23398,,
"October 8, 2020",Al Fallujah,0.09291,0.23866,,
"October 9, 2020",Al Fallujah,0.07445,0.25293,0.2,Armed clash
"October 10, 2020",Al Fallujah,0.15494,0.25083,,
"October 11, 2020",Al Fallujah,0.42793,0.23328,,
"October 12, 2020",Al Fallujah,0.37108,0.23474,,
"October 13, 2020",Al Fallujah,0.43216,0.23325,,
"October 14, 2020",Al Fallujah,0.27397,0.21672,,
"October 15, 2020",Al Fallujah,0.26812,0.21898,,
"October 16, 2020",Al Fallujah,0.11992,0.25361,0.2,Arrests
"October 17, 2020",Al Fallujah,0.22513,0.23607,,
"October 18, 2020",Al Fallujah,0.43534,0.22247,,
"October 19, 2020",Al Fallujah,0.40871,0.22391,0.2,Disrupted weapons use
"October 20, 2020",Al Fallujah,0.38549,0.22923,,
"October 21, 2020",Al Fallujah,0.20151,0.22953,0.2,Armed clash
"October 22, 2020",Al Fallujah,0.19555,0.22892,,
"October 23, 2020",Al Fallujah,0.15621,0.24836,0.2,Armed clash
"October 24, 2020",Al Fallujah,0.20921,0.22579,,
"October 25, 2020",Al Fallujah,0.38419,0.22574,,
"October 26, 2020",Al Fallujah,0.37016,0.23085,,
"October 27, 2020",Al Fallujah,0.38133,0.21934,,
"October 28, 2020",Al Fallujah,0.23957,0.23499,,
"October 29, 2020",Al Fallujah,0.1398,0.22808,0.2,Arrests
"October 30, 2020",Al Fallujah,0.14054,0.24022,0.2,Arrests
"October 31, 2020",Al Fallujah,0.14117,0.24072,,
"November 1, 2020",Al Fallujah,0.42889,0.22963,,
"November 2, 2020",Al Fallujah,0.3708,0.23535,,
"November 3, 2020",Al Fallujah,0.44519,0.22507,,
"November 4, 2020",Al Fallujah,0.21786,0.22679,,
"November 5, 2020",Al Fallujah,0.24079,0.228,0.2,Arrests
"November 6, 2020",Al Fallujah,0.11416,0.24456,,
"November 7, 2020",Al Fallujah,0.18477,0.23029,,
"November 8, 2020",Al Fallujah,0.45512,0.23148,,
"November 9, 2020",Al Fallujah,0.36249,0.24411,,
"November 10, 2020",Al Fallujah,0.45151,0.22823,,
"November 11, 2020",Al Fallujah,0.23128,0.22921,0.2,Other
"November 12, 2020",Al Fallujah,0.20972,0.22512,,
"November 13, 2020",Al Fallujah,0.14463,0.24479,,
"November 14, 2020",Al Fallujah,0.22026,0.22665,0.2,Disrupted weapons use
"November 15, 2020",Al Fallujah,0.44951,0.22376,,
"November 16, 2020",Al Fallujah,0.41477,0.22586,0.2,Disrupted weapons use
"November 17, 2020",Al Fallujah,0.47465,0.22733,0.2,Disrupted weapons use
"November 18, 2020",Al Fallujah,0.27612,0.21879,0.2,Arrests
"November 19, 2020",Al Fallujah,0.31189,0.21667,0.2,Arrests
"November 20, 2020",Al Fallujah,0.19235,0.23018,,
"November 21, 2020",Al Fallujah,0.20992,0.2492,,
"November 22, 2020",Al Fallujah,0.42549,0.23208,,
"November 23, 2020",Al Fallujah,0.48738,0.21586,,
"November 24, 2020",Al Fallujah,0.47512,0.21437,0.2,Armed clash
"November 25, 2020",Al Fallujah,0.25789,0.22389,,
"November 26, 2020",Al Fallujah,0.30288,0.21056,,
"November 27, 2020",Al Fallujah,0.15903,0.23135,,
"November 28, 2020",Al Fallujah,0.21514,0.23427,0.2,Arrests
"November 29, 2020",Al Fallujah,0.409,0.23216,,
"November 30, 2020",Al Fallujah,0.45242,0.22445,,
"December 1, 2020",Al Fallujah,0.48388,0.2201,,
"December 2, 2020",Al Fallujah,0.30336,0.21625,,
"December 3, 2020",Al Fallujah,0.28912,0.19909,,
"December 4, 2020",Al Fallujah,0.2169,0.22717,,
"December 5, 2020",Al Fallujah,0.30383,0.21002,0.2,Arrests
"December 6, 2020",Al Fallujah,0.53393,0.20983,,
"December 7, 2020",Al Fallujah,0.49099,0.21536,0.2,Arrests
"December 8, 2020",Al Fallujah,0.48922,0.21303,,
"December 9, 2020",Al Fallujah,0.26523,0.20642,,
"December 10, 2020",Al Fallujah,0.12154,0.2198,,
"December 11, 2020",Al Fallujah,0.16105,0.22776,,
"December 12, 2020",Al Fallujah,0.27143,0.20246,0.2,Armed clash
"December 13, 2020",Al Fallujah,0.54266,0.20003,,
"March 1, 2020",Al Haditha,0.03457,0.28014,,
"March 2, 2020",Al Haditha,0.03252,0.23519,,
"March 3, 2020",Al Haditha,-0.05584,0.22616,0.2,Shelling/artillery/missile attack
"March 4, 2020",Al Haditha,0.12678,0.23362,,
"March 5, 2020",Al Haditha,0.02242,0.2371,,
"March 6, 2020",Al Haditha,0.03079,0.26033,,
"March 7, 2020",Al Haditha,-0.00803,0.24966,,
"March 8, 2020",Al Haditha,0.03658,0.23132,,
"March 9, 2020",Al Haditha,0.13274,0.22057,,
"March 10, 2020",Al Haditha,-0.13825,0.23657,,
"March 11, 2020",Al Haditha,0.0641,0.23747,,
"March 12, 2020",Al Haditha,-0.01523,0.24475,,
"March 13, 2020",Al Haditha,-0.10478,0.29961,,
"March 14, 2020",Al Haditha,-0.07012,0.261,,
"March 15, 2020",Al Haditha,0.04502,0.24419,,
"March 16, 2020",Al Haditha,0.01289,0.24221,,
"March 17, 2020",Al Haditha,-0.14405,0.25271,,
"March 18, 2020",Al Haditha,-0.26195,0.3391,,
"March 19, 2020",Al Haditha,-0.2837,0.33577,,
"March 20, 2020",Al Haditha,-0.31786,0.352,,
"March 21, 2020",Al Haditha,-0.36712,0.38793,,
"March 22, 2020",Al Haditha,-0.33415,0.36189,,
"March 23, 2020",Al Haditha,-0.27201,0.35818,,
"March 24, 2020",Al Haditha,-0.38772,0.3523,,
"March 25, 2020",Al Haditha,-0.30158,0.35323,,
"March 26, 2020",Al Haditha,-0.32185,0.34103,,
"March 27, 2020",Al Haditha,-0.30752,0.35561,,
"March 28, 2020",Al Haditha,-0.32953,0.34964,,
"March 29, 2020",Al Haditha,-0.27185,0.33236,,
"March 30, 2020",Al Haditha,-0.28399,0.34129,,
"March 31, 2020",Al Haditha,-0.33878,0.31099,,
"April 1, 2020",Al Haditha,-0.24401,0.33026,,
"April 2, 2020",Al Haditha,-0.25223,0.32208,,
"April 3, 2020",Al Haditha,-0.21484,0.33945,,
"April 4, 2020",Al Haditha,-0.09343,0.30074,,
"April 5, 2020",Al Haditha,-0.23985,0.33859,,
"April 6, 2020",Al Haditha,-0.46139,0.46703,,
"April 7, 2020",Al Haditha,-0.30465,0.3296,,
"April 8, 2020",Al Haditha,-0.22731,0.34167,,
"April 9, 2020",Al Haditha,-0.2656,0.3286,,
"April 10, 2020",Al Haditha,-0.29413,0.34214,,
"April 11, 2020",Al Haditha,-0.25589,0.31185,,
"April 12, 2020",Al Haditha,-0.19022,0.30997,,
"April 13, 2020",Al Haditha,-0.18226,0.31809,,
"April 14, 2020",Al Haditha,-0.33087,0.30272,,
"April 15, 2020",Al Haditha,-0.2132,0.31515,,
"April 16, 2020",Al Haditha,-0.22037,0.31665,,
"April 17, 2020",Al Haditha,-0.23547,0.32431,,
"April 18, 2020",Al Haditha,-0.14189,0.29753,,
"April 19, 2020",Al Haditha,-0.04489,0.25497,,
"April 20, 2020",Al Haditha,0.17254,0.24281,,
"April 21, 2020",Al Haditha,-0.14509,0.26239,,
"April 22, 2020",Al Haditha,-0.02573,0.26729,,
"April 23, 2020",Al Haditha,-0.11172,0.2583,,
"April 24, 2020",Al Haditha,-0.37994,0.4119,,
"April 25, 2020",Al Haditha,-0.40294,0.40456,,
"April 26, 2020",Al Haditha,-0.12574,0.30577,,
"April 27, 2020",Al Haditha,-0.14323,0.30533,,
"April 28, 2020",Al Haditha,-0.20724,0.28648,,
"April 29, 2020",Al Haditha,-0.10046,0.29203,,
"April 30, 2020",Al Haditha,-0.13586,0.28922,,
"May 1, 2020",Al Haditha,-0.33271,0.37019,,
"May 2, 2020",Al Haditha,-0.31887,0.36178,,
"May 3, 2020",Al Haditha,-0.04425,0.29637,,
"May 4, 2020",Al Haditha,-0.12009,0.29822,0.2,Armed clash
"May 5, 2020",Al Haditha,-0.16861,0.26256,0.2,Armed clash
"May 6, 2020",Al Haditha,0.14083,0.28243,,
"May 7, 2020",Al Haditha,-0.04183,0.28692,,
"May 8, 2020",Al Haditha,-0.28805,0.34838,,
"May 9, 2020",Al Haditha,-0.26825,0.36039,,
"May 10, 2020",Al Haditha,-0.05421,0.33003,,
"May 11, 2020",Al Haditha,-0.01856,0.26727,,
"May 12, 2020",Al Haditha,-0.10833,0.29677,,
"May 13, 2020",Al Haditha,0.00984,0.2778,,
"May 14, 2020",Al Haditha,-0.02153,0.26492,,
"May 15, 2020",Al Haditha,-0.12807,0.30929,,
"May 16, 2020",Al Haditha,-0.1309,0.27877,,
"May 17, 2020",Al Haditha,0.08187,0.24341,,
"May 18, 2020",Al Haditha,0.02093,0.24401,,
"May 19, 2020",Al Haditha,-0.09827,0.24428,,
"May 20, 2020",Al Haditha,0.0341,0.27176,,
"May 21, 2020",Al Haditha,0.16819,0.2272,,
"May 22, 2020",Al Haditha,-0.01018,0.28151,,
"May 23, 2020",Al Haditha,-0.08949,0.28526,,
"May 24, 2020",Al Haditha,0.05137,0.2306,,
"May 25, 2020",Al Haditha,-0.03,0.25761,,
"May 26, 2020",Al Haditha,-0.14414,0.25197,,
"May 27, 2020",Al Haditha,-0.01117,0.25319,,
"May 28, 2020",Al Haditha,-0.08866,0.27751,,
"May 29, 2020",Al Haditha,-0.13095,0.30627,,
"May 30, 2020",Al Haditha,-0.03678,0.26278,,
"May 31, 2020",Al Haditha,0.05484,0.25598,,
"June 1, 2020",Al Haditha,0.01418,0.24914,,
"June 2, 2020",Al Haditha,-0.02839,0.23232,,
"June 3, 2020",Al Haditha,0.02323,0.2582,,
"June 4, 2020",Al Haditha,0.09424,0.26152,,
"June 5, 2020",Al Haditha,-0.09312,0.29143,,
"June 6, 2020",Al Haditha,-0.21437,0.33648,,
"June 7, 2020",Al Haditha,-0.14094,0.31758,,
"June 8, 2020",Al Haditha,-0.18007,0.33933,,
"June 9, 2020",Al Haditha,-0.25771,0.2994,,
"June 10, 2020",Al Haditha,-0.04925,0.28521,,
"June 11, 2020",Al Haditha,-0.07291,0.26089,,
"June 12, 2020",Al Haditha,-0.15529,0.31774,,
"June 13, 2020",Al Haditha,-0.06527,0.27472,,
"June 14, 2020",Al Haditha,0.00658,0.2585,,
"June 15, 2020",Al Haditha,-0.0224,0.2611,,
"June 16, 2020",Al Haditha,-0.14771,0.26169,,
"June 17, 2020",Al Haditha,-0.00459,0.28371,,
"June 18, 2020",Al Haditha,-0.20464,0.28704,,
"June 19, 2020",Al Haditha,-0.14207,0.31181,,
"June 20, 2020",Al Haditha,-0.03013,0.26721,,
"June 21, 2020",Al Haditha,0.07066,0.25599,,
"June 22, 2020",Al Haditha,0.02993,0.26933,0.2,Looting/property destruction
"June 23, 2020",Al Haditha,-0.18074,0.28595,0.2,Disrupted weapons use
"June 24, 2020",Al Haditha,0.03057,0.27558,,
"June 25, 2020",Al Haditha,-0.156,0.29998,,
"June 26, 2020",Al Haditha,-0.20933,0.31127,,
"June 27, 2020",Al Haditha,-0.16856,0.27688,,
"June 28, 2020",Al Haditha,-0.09677,0.29253,,
"June 29, 2020",Al Haditha,-0.14546,0.27579,,
"June 30, 2020",Al Haditha,-0.21187,0.28117,,
"July 1, 2020",Al Haditha,-0.07474,0.29956,,
"July 2, 2020",Al Haditha,-0.16894,0.30205,,
"July 3, 2020",Al Haditha,-0.19731,0.31618,,
"July 4, 2020",Al Haditha,-0.11787,0.29098,,
"July 5, 2020",Al Haditha,0.05301,0.2655,,
"July 6, 2020",Al Haditha,0.13537,0.26781,,
"July 7, 2020",Al Haditha,-0.06876,0.27892,,
"July 8, 2020",Al Haditha,0.0259,0.27253,,
"July 9, 2020",Al Haditha,-0.13649,0.29878,,
"July 10, 2020",Al Haditha,-0.14285,0.32139,,
"July 11, 2020",Al Haditha,-0.05873,0.28089,,
"July 12, 2020",Al Haditha,-0.023,0.26561,,
"July 13, 2020",Al Haditha,-0.02546,0.28897,,
"July 14, 2020",Al Haditha,-0.08891,0.28116,0.2,Armed clash
"July 15, 2020",Al Haditha,0.0796,0.26425,,
"July 16, 2020",Al Haditha,-0.01616,0.26074,,
"July 17, 2020",Al Haditha,-0.08347,0.29696,,
"July 18, 2020",Al Haditha,-0.03335,0.27414,,
"July 19, 2020",Al Haditha,0.09707,0.2606,,
"July 20, 2020",Al Haditha,0.09846,0.26376,,
"July 21, 2020",Al Haditha,-0.1197,0.26261,,
"July 22, 2020",Al Haditha,0.17035,0.26254,,
"July 23, 2020",Al Haditha,-0.19175,0.31256,,
"July 24, 2020",Al Haditha,-0.22124,0.35307,,
"July 25, 2020",Al Haditha,-0.16387,0.36345,,
"July 26, 2020",Al Haditha,-0.02895,0.3063,,
"July 27, 2020",Al Haditha,0.02485,0.29975,,
"July 28, 2020",Al Haditha,-0.35028,0.35414,,
"July 29, 2020",Al Haditha,-0.20293,0.4013,,
"July 30, 2020",Al Haditha,-0.34045,0.39548,,
"July 31, 2020",Al Haditha,-0.25234,0.35096,,
"August 1, 2020",Al Haditha,-0.23517,0.3844,,
"August 2, 2020",Al Haditha,-0.23101,0.34873,,
"August 3, 2020",Al Haditha,-0.19156,0.36363,0.2,Looting/property destruction
"August 4, 2020",Al Haditha,-0.27951,0.32848,0.2,Looting/property destruction
"August 5, 2020",Al Haditha,-0.07269,0.3392,,
"August 6, 2020",Al Haditha,-0.11781,0.31939,,
"August 7, 2020",Al Haditha,-0.12964,0.33306,,
"August 8, 2020",Al Haditha,-0.15424,0.32468,,
"August 9, 2020",Al Haditha,0.04021,0.30438,,
"August 10, 2020",Al Haditha,-0.04777,0.29733,,
"August 11, 2020",Al Haditha,-0.12712,0.27337,,
"August 12, 2020",Al Haditha,-0.01958,0.28743,,
"August 13, 2020",Al Haditha,-0.16495,0.33232,,
"August 14, 2020",Al Haditha,-0.19748,0.33915,,
"August 15, 2020",Al Haditha,-0.07537,0.29651,,
"August 16, 2020",Al Haditha,0.09458,0.26502,,
"August 17, 2020",Al Haditha,-0.05424,0.28012,,
"August 18, 2020",Al Haditha,0.00522,0.2694,,
"August 19, 2020",Al Haditha,0.0243,0.27226,,
"August 20, 2020",Al Haditha,-0.09878,0.26474,,
"August 21, 2020",Al Haditha,-0.11171,0.2915,,
"August 22, 2020",Al Haditha,0.00354,0.28588,,
"August 23, 2020",Al Haditha,0.16445,0.27931,,
"August 24, 2020",Al Haditha,0.05799,0.26308,,
"August 25, 2020",Al Haditha,-0.0632,0.25126,,
"August 26, 2020",Al Haditha,0.20719,0.28674,,
"August 27, 2020",Al Haditha,0.06197,0.27116,,
"August 28, 2020",Al Haditha,-0.01984,0.29307,,
"August 29, 2020",Al Haditha,0.02723,0.25555,,
"August 30, 2020",Al Haditha,-0.01459,0.26686,,
"August 31, 2020",Al Haditha,0.0411,0.25764,,
"September 1, 2020",Al Haditha,-0.04508,0.27047,,
"September 2, 2020",Al Haditha,0.13082,0.25083,,
"September 3, 2020",Al Haditha,-0.06791,0.26456,,
"September 4, 2020",Al Haditha,-0.01574,0.28592,,
"September 5, 2020",Al Haditha,0.09077,0.25447,,
"September 6, 2020",Al Haditha,0.1195,0.27334,,
"September 7, 2020",Al Haditha,0.04414,0.27253,,
"September 8, 2020",Al Haditha,-0.00244,0.2601,,
"September 9, 2020",Al Haditha,0.13039,0.27026,,
"September 10, 2020",Al Haditha,-0.01605,0.277,,
"September 11, 2020",Al Haditha,-0.06976,0.27724,,
"September 12, 2020",Al Haditha,-0.09987,0.2764,,
"September 13, 2020",Al Haditha,0.09122,0.25894,,
"September 14, 2020",Al Haditha,0.02984,0.23246,,
"September 15, 2020",Al Haditha,-0.06709,0.26993,,
"September 16, 2020",Al Haditha,0.0808,0.26492,,
"September 17, 2020",Al Haditha,-0.08399,0.25753,,
"September 18, 2020",Al Haditha,-0.08452,0.31055,,
"September 19, 2020",Al Haditha,-0.01252,0.28829,,
"September 20, 2020",Al Haditha,0.14226,0.28009,,
"September 21, 2020",Al Haditha,0.07851,0.29191,,
"September 22, 2020",Al Haditha,-0.06805,0.27706,,
"September 23, 2020",Al Haditha,0.12499,0.28789,,
"September 24, 2020",Al Haditha,0.0464,0.28095,,
"September 25, 2020",Al Haditha,-0.09831,0.30099,,
"September 26, 2020",Al Haditha,-0.06013,0.29,,
"September 27, 2020",Al Haditha,0.04705,0.27988,,
"September 28, 2020",Al Haditha,-0.00175,0.25612,,
"September 29, 2020",Al Haditha,-0.06257,0.26149,,
"September 30, 2020",Al Haditha,0.04074,0.26106,0.2,Shelling/artillery/missile attack
"October 1, 2020",Al Haditha,0.03685,0.2442,,
"October 2, 2020",Al Haditha,0.01167,0.28272,,
"October 3, 2020",Al Haditha,0.11463,0.25486,,
"October 4, 2020",Al Haditha,0.09707,0.26793,,
"October 5, 2020",Al Haditha,0.04097,0.26787,,
"October 6, 2020",Al Haditha,0.01643,0.26668,0.2,Air/drone strike
"October 7, 2020",Al Haditha,0.14007,0.28306,,
"October 8, 2020",Al Haditha,0.04727,0.26949,,
"October 9, 2020",Al Haditha,0.05481,0.27537,,
"October 10, 2020",Al Haditha,0.06057,0.27509,,
"October 11, 2020",Al Haditha,0.13638,0.25223,,
"October 12, 2020",Al Haditha,0.18847,0.25555,,
"October 13, 2020",Al Haditha,-0.03549,0.28057,,
"October 14, 2020",Al Haditha,0.25289,0.23839,,
"October 15, 2020",Al Haditha,0.13067,0.25616,,
"October 16, 2020",Al Haditha,0.02869,0.29037,,
"October 17, 2020",Al Haditha,0.05424,0.26661,,
"October 18, 2020",Al Haditha,0.14761,0.2575,,
"October 19, 2020",Al Haditha,0.16259,0.26709,,
"October 20, 2020",Al Haditha,-0.04055,0.27327,,
"October 21, 2020",Al Haditha,0.15657,0.26897,,
"October 22, 2020",Al Haditha,0.00414,0.25622,,
"October 23, 2020",Al Haditha,-0.0061,0.28616,,
"October 24, 2020",Al Haditha,0.0458,0.2486,,
"October 25, 2020",Al Haditha,0.1868,0.26912,,
"October 26, 2020",Al Haditha,0.13383,0.28867,,
"October 27, 2020",Al Haditha,0.04251,0.28188,,
"October 28, 2020",Al Haditha,0.23233,0.28868,,
"October 29, 2020",Al Haditha,-0.0344,0.29822,,
"October 30, 2020",Al Haditha,0.0797,0.26372,,
"October 31, 2020",Al Haditha,0.00082,0.27922,,
"November 1, 2020",Al Haditha,0.16235,0.28496,,
"November 2, 2020",Al Haditha,0.07702,0.28913,,
"November 3, 2020",Al Haditha,0.0253,0.26816,,
"November 4, 2020",Al Haditha,0.21245,0.25392,,
"November 5, 2020",Al Haditha,0.12212,0.27497,,
"November 6, 2020",Al Haditha,-0.00904,0.3216,,
"November 7, 2020",Al Haditha,0.05972,0.27368,,
"November 8, 2020",Al Haditha,0.21141,0.27227,,
"November 9, 2020",Al Haditha,0.23113,0.25209,,
"November 10, 2020",Al Haditha,-0.04845,0.27344,,
"November 11, 2020",Al Haditha,0.20992,0.27626,,
"November 12, 2020",Al Haditha,0.04836,0.27113,,
"November 13, 2020",Al Haditha,0.00238,0.27965,,
"November 14, 2020",Al Haditha,0.0465,0.27887,,
"November 15, 2020",Al Haditha,0.23249,0.25468,0.2,Disrupted weapons use
"November 16, 2020",Al Haditha,0.14565,0.27318,,
"November 17, 2020",Al Haditha,0.0634,0.27173,,
"November 18, 2020",Al Haditha,0.32682,0.26237,,
"November 19, 2020",Al Haditha,0.18915,0.21916,,
"November 20, 2020",Al Haditha,0.14583,0.25017,,
"November 21, 2020",Al Haditha,0.04759,0.26521,,
"November 22, 2020",Al Haditha,0.26763,0.24435,,
"November 23, 2020",Al Haditha,0.20537,0.25297,,
"November 24, 2020",Al Haditha,0.03871,0.25258,,
"November 25, 2020",Al Haditha,0.23489,0.23863,,
"November 26, 2020",Al Haditha,0.1757,0.2465,,
"November 27, 2020",Al Haditha,0.04276,0.28119,,
"November 28, 2020",Al Haditha,0.08618,0.27664,,
"November 29, 2020",Al Haditha,0.207,0.23021,0.2,Disrupted weapons use
"November 30, 2020",Al Haditha,0.25959,0.24281,,
"December 1, 2020",Al Haditha,0.1058,0.25045,,
"December 2, 2020",Al Haditha,0.3059,0.24329,,
"December 3, 2020",Al Haditha,0.21361,0.24284,,
"December 4, 2020",Al Haditha,0.1157,0.25133,,
"December 5, 2020",Al Haditha,0.17953,0.22336,,
"December 6, 2020",Al Haditha,0.20829,0.24497,,
"December 7, 2020",Al Haditha,0.14631,0.24299,,
"December 8, 2020",Al Haditha,0.08822,0.22161,,
"December 9, 2020",Al Haditha,0.24938,0.24653,,
"December 10, 2020",Al Haditha,0.01776,0.27195,,
"December 11, 2020",Al Haditha,0.15764,0.28288,0.2,Armed clash
"December 12, 2020",Al Haditha,0.12061,0.26514,,
"December 13, 2020",Al Haditha,0.25739,0.25953,,
"March 1, 2020",Al Qaim,0.00977,0.29247,,
"March 2, 2020",Al Qaim,-0.0018,0.23948,,
"March 3, 2020",Al Qaim,0.00818,0.24223,,
"March 4, 2020",Al Qaim,0.05404,0.23439,,
"March 5, 2020",Al Qaim,0.11181,0.2466,,
"March 6, 2020",Al Qaim,-0.0499,0.28441,,
"March 7, 2020",Al Qaim,0.1247,0.26046,,
"March 8, 2020",Al Qaim,0.02582,0.22938,,
"March 9, 2020",Al Qaim,0.15025,0.22229,,
"March 10, 2020",Al Qaim,0.04579,0.23783,,
"March 11, 2020",Al Qaim,0.06271,0.25736,,
"March 12, 2020",Al Qaim,0.00556,0.26212,0.2,Air/drone strike
"March 13, 2020",Al Qaim,-0.07047,0.30698,,
"March 14, 2020",Al Qaim,0.01335,0.27323,,
"March 15, 2020",Al Qaim,0.04873,0.27063,,
"March 16, 2020",Al Qaim,-0.08962,0.23787,,
"March 17, 2020",Al Qaim,-0.01043,0.26998,0.2,Non-violent transfer of territory
"March 18, 2020",Al Qaim,-0.10716,0.33405,,
"March 19, 2020",Al Qaim,-0.23795,0.32419,,
"March 20, 2020",Al Qaim,-0.17792,0.3194,,
"March 21, 2020",Al Qaim,-0.33963,0.39807,,
"March 22, 2020",Al Qaim,-0.27691,0.37086,,
"March 23, 2020",Al Qaim,-0.30628,0.31649,,
"March 24, 2020",Al Qaim,-0.26866,0.36504,,
"March 25, 2020",Al Qaim,-0.23459,0.34304,,
"March 26, 2020",Al Qaim,-0.27691,0.34867,,
"March 27, 2020",Al Qaim,-0.34889,0.39014,,
"March 28, 2020",Al Qaim,-0.34401,0.36534,,
"March 29, 2020",Al Qaim,-0.25443,0.34679,,
"March 30, 2020",Al Qaim,-0.39694,0.37124,,
"March 31, 2020",Al Qaim,-0.30589,0.33769,,
"April 1, 2020",Al Qaim,-0.23192,0.35373,,
"April 2, 2020",Al Qaim,-0.29562,0.35988,,
"April 3, 2020",Al Qaim,-0.2395,0.34355,,
"April 4, 2020",Al Qaim,0.10267,0.30755,,
"April 5, 2020",Al Qaim,-0.19398,0.34413,,
"April 6, 2020",Al Qaim,-0.29808,0.33868,,
"April 7, 2020",Al Qaim,-0.30961,0.34136,,
"April 8, 2020",Al Qaim,-0.25709,0.33929,,
"April 9, 2020",Al Qaim,-0.25799,0.36062,,
"April 10, 2020",Al Qaim,-0.32075,0.36803,,
"April 11, 2020",Al Qaim,-0.27979,0.3515,,
"April 12, 2020",Al Qaim,-0.2454,0.32327,,
"April 13, 2020",Al Qaim,-0.20845,0.33848,,
"April 14, 2020",Al Qaim,-0.25468,0.32394,,
"April 15, 2020",Al Qaim,-0.18283,0.33349,,
"April 16, 2020",Al Qaim,-0.17241,0.32428,,
"April 17, 2020",Al Qaim,-0.21753,0.33232,,
"April 18, 2020",Al Qaim,-0.20343,0.31405,,
"April 19, 2020",Al Qaim,0.04014,0.30094,,
"April 20, 2020",Al Qaim,0.04995,0.284,,
"April 21, 2020",Al Qaim,-0.04247,0.26922,,
"April 22, 2020",Al Qaim,-0.00382,0.30998,,
"April 23, 2020",Al Qaim,-0.10261,0.27511,,
"April 24, 2020",Al Qaim,-0.40586,0.43398,,
"April 25, 2020",Al Qaim,-0.34294,0.38998,,
"April 26, 2020",Al Qaim,-0.12925,0.32168,,
"April 27, 2020",Al Qaim,-0.30134,0.30504,,
"April 28, 2020",Al Qaim,-0.17454,0.30935,,
"April 29, 2020",Al Qaim,-0.10892,0.29417,,
"April 30, 2020",Al Qaim,-0.14138,0.33481,,
"May 1, 2020",Al Qaim,-0.22586,0.35002,,
"May 2, 2020",Al Qaim,-0.31371,0.36932,,
"May 3, 2020",Al Qaim,-0.00972,0.30934,,
"May 4, 2020",Al Qaim,-0.09729,0.30963,,
